,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,13.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.06634658090205987,0.06629986635662236,0.030063675378878718,0.022719532420765264,0.009757773125200637,0.006122975562225289,0.002797352687446429,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.09270877924462312,0.08480848072094645,0.06348363480245393,0.06305851870411144,0.056954101791521626,0.05187317815006612,0.0363820130919871,0.021473767554709724,0.015666266500666177,0.00931534488184955,0.007596888086038538,0.005762666108195846,0.005370608340347082,0.0034234594864848145,0.001584433600639378,0.0002324566642628266,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.09270877924462312,0.08480848072094645,0.06348363480245393,0.06305851870411144,0.056954101791521626,0.05187317815006612,0.0363820130919871,0.021473767554709724,0.015666266500666177,0.00931534488184955,0.007596888086038538,0.005762666108195846,0.005370608340347082,0.0034234594864848145,0.001584433600639378,0.0002324566642628266,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,13.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.06634658090205987,0.06629986635662236,0.030063675378878718,0.022719532420765264,0.009757773125200637,0.006122975562225289,0.002797352687446429,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,19.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.06634658090205987,0.06629986635662236,0.030063675378878718,0.022719532420765264,0.02193396810287068,0.01120310665923989,0.004816142109383976,0.0028315988666470482,0.002797352687446419,0.002779508644914848,0.0019129511564694574,0.001849149266943543,0.00023573032052190879,2.88119862299603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,22.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.09270877924462312,0.08480848072094645,0.06348363480245393,0.06305851870411144,0.056954101791521626,0.05187317815006612,0.0363820130919871,0.021473767554709724,0.015666266500666177,0.00931534488184955,0.007596888086038538,0.005762666108195846,0.005370608340347082,0.0034234594864848145,0.001584433600639378,0.0002324566642628266,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,16.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.06634658090205987,0.06629986635662236,0.030063675378878718,0.022719532420765264,0.02193396810287068,0.005283712382265104,0.004560538967870273,0.0028315988666470526,0.002779508644914851,0.0018491492669435435,2.881198622995989e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,22.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.09270877924462312,0.08480848072094645,0.06348363480245393,0.06305851870411144,0.056954101791521626,0.05187317815006612,0.0363820130919871,0.021473767554709724,0.015666266500666177,0.00931534488184955,0.007596888086038538,0.005762666108195846,0.005370608340347082,0.0034234594864848145,0.001584433600639378,0.0002324566642628266,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,22.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.09270877924462312,0.08480848072094645,0.06348363480245393,0.06305851870411144,0.056954101791521626,0.05187317815006612,0.0363820130919871,0.021473767554709724,0.015666266500666177,0.00931534488184955,0.007596888086038538,0.005762666108195846,0.005370608340347082,0.0034234594864848145,0.001584433600639378,0.0002324566642628266,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,19.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.06634658090205987,0.06629986635662236,0.030063675378878718,0.022719532420765264,0.02193396810287068,0.01120310665923989,0.004816142109383976,0.0028315988666470482,0.002797352687446419,0.002779508644914848,0.0019129511564694574,0.001849149266943543,0.00023573032052190879,2.88119862299603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,16.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.06634658090205987,0.06629986635662236,0.030063675378878718,0.022719532420765264,0.02193396810287068,0.005283712382265104,0.004560538967870273,0.0028315988666470526,0.002779508644914851,0.0018491492669435435,2.881198622995989e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.09270877924462312,0.08480848072094645,0.06348363480245393,0.06305851870411144,0.056954101791521626,0.05187317815006612,0.0363820130919871,0.021473767554709724,0.015666266500666177,0.00931534488184955,0.007596888086038538,0.005762666108195846,0.005370608340347082,0.0034234594864848145,0.001584433600639378,0.0002324566642628266,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,22.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.09270877924462312,0.08480848072094645,0.06348363480245393,0.06305851870411144,0.056954101791521626,0.05187317815006612,0.0363820130919871,0.021473767554709724,0.015666266500666177,0.00931534488184955,0.007596888086038538,0.005762666108195846,0.005370608340347082,0.0034234594864848145,0.001584433600639378,0.0002324566642628266,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,22.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.09270877924462312,0.08480848072094645,0.06348363480245393,0.06305851870411144,0.056954101791521626,0.05187317815006612,0.0363820130919871,0.021473767554709724,0.015666266500666177,0.00931534488184955,0.007596888086038538,0.005762666108195846,0.005370608340347082,0.0034234594864848145,0.001584433600639378,0.0002324566642628266,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,22.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.09270877924462312,0.08480848072094645,0.06348363480245393,0.06305851870411144,0.056954101791521626,0.05187317815006612,0.0363820130919871,0.021473767554709724,0.015666266500666177,0.00931534488184955,0.007596888086038538,0.005762666108195846,0.005370608340347082,0.0034234594864848145,0.001584433600639378,0.0002324566642628266,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.16422141570200594,0.1575924649666896,0.09270877924462312,0.08480848072094645,0.06348363480245393,0.06305851870411144,0.04274793517563302,0.013849670619093767,0.011108468970540858,0.0016320347720039867,0.00012595119317194837,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
